UpdateId,CountryId,CountryName,CountryCode,Province,City,Latitude,Longitude,ConfirmedCases,ActiveCases,Deaths,Recovered,DateTime,CountriesCountryId
1688,16,"San Marino",SM,,,43.94,12.46,696,63,42,591,"2020-06-17 00:00:00.000000",NULL
1689,16,"San Marino",SM,,,43.94,12.46,696,45,42,609,"2020-06-18 00:00:00.000000",NULL
1690,16,"San Marino",SM,,,43.94,12.46,696,44,42,610,"2020-06-19 00:00:00.000000",NULL
1691,16,"San Marino",SM,,,43.94,12.46,696,44,42,610,"2020-06-20 00:00:00.000000",NULL
1692,16,"San Marino",SM,,,43.94,12.46,696,44,42,610,"2020-06-21 00:00:00.000000",NULL
1693,16,"San Marino",SM,,,43.94,12.46,697,28,42,627,"2020-06-22 00:00:00.000000",NULL
1694,16,"San Marino",SM,,,43.94,12.46,698,24,42,632,"2020-06-23 00:00:00.000000",NULL
1695,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-01-22 00:00:00.000000",NULL
1696,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-01-23 00:00:00.000000",NULL
1697,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-01-24 00:00:00.000000",NULL
1698,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-01-25 00:00:00.000000",NULL
1699,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-01-26 00:00:00.000000",NULL
1700,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-01-27 00:00:00.000000",NULL
1701,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-01-28 00:00:00.000000",NULL
1702,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-01-29 00:00:00.000000",NULL
1703,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-01-30 00:00:00.000000",NULL
1704,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-01-31 00:00:00.000000",NULL
1705,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-01 00:00:00.000000",NULL
1706,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-02 00:00:00.000000",NULL
1707,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-03 00:00:00.000000",NULL
1708,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-04 00:00:00.000000",NULL
1709,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-05 00:00:00.000000",NULL
1710,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-06 00:00:00.000000",NULL
1711,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-07 00:00:00.000000",NULL
1712,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-08 00:00:00.000000",NULL
1713,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-09 00:00:00.000000",NULL
1714,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-10 00:00:00.000000",NULL
1715,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-11 00:00:00.000000",NULL
1716,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-12 00:00:00.000000",NULL
1717,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-13 00:00:00.000000",NULL
1718,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-14 00:00:00.000000",NULL
1719,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-15 00:00:00.000000",NULL
1720,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-16 00:00:00.000000",NULL
1721,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-17 00:00:00.000000",NULL
1722,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-18 00:00:00.000000",NULL
1723,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-19 00:00:00.000000",NULL
1724,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-20 00:00:00.000000",NULL
1725,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-21 00:00:00.000000",NULL
1726,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-22 00:00:00.000000",NULL
1727,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-23 00:00:00.000000",NULL
1728,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-24 00:00:00.000000",NULL
1729,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-25 00:00:00.000000",NULL
1730,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-26 00:00:00.000000",NULL
1731,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-27 00:00:00.000000",NULL
1732,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-28 00:00:00.000000",NULL
1733,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-02-29 00:00:00.000000",NULL
1734,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-03-01 00:00:00.000000",NULL
1735,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-03-02 00:00:00.000000",NULL
1736,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-03-03 00:00:00.000000",NULL
1737,17,"South Africa",ZA,,,-30.56,22.94,0,0,0,0,"2020-03-04 00:00:00.000000",NULL
1738,17,"South Africa",ZA,,,-30.56,22.94,1,1,0,0,"2020-03-05 00:00:00.000000",NULL
1739,17,"South Africa",ZA,,,-30.56,22.94,1,1,0,0,"2020-03-06 00:00:00.000000",NULL
1740,17,"South Africa",ZA,,,-30.56,22.94,1,1,0,0,"2020-03-07 00:00:00.000000",NULL
1741,17,"South Africa",ZA,,,-30.56,22.94,3,3,0,0,"2020-03-08 00:00:00.000000",NULL
1742,17,"South Africa",ZA,,,-30.56,22.94,3,3,0,0,"2020-03-09 00:00:00.000000",NULL
1743,17,"South Africa",ZA,,,-30.56,22.94,7,7,0,0,"2020-03-10 00:00:00.000000",NULL
1744,17,"South Africa",ZA,,,-30.56,22.94,13,13,0,0,"2020-03-11 00:00:00.000000",NULL
1745,17,"South Africa",ZA,,,-30.56,22.94,17,17,0,0,"2020-03-12 00:00:00.000000",NULL
1746,17,"South Africa",ZA,,,-30.56,22.94,24,24,0,0,"2020-03-13 00:00:00.000000",NULL
1747,17,"South Africa",ZA,,,-30.56,22.94,38,38,0,0,"2020-03-14 00:00:00.000000",NULL
1748,17,"South Africa",ZA,,,-30.56,22.94,51,51,0,0,"2020-03-15 00:00:00.000000",NULL
1749,17,"South Africa",ZA,,,-30.56,22.94,62,62,0,0,"2020-03-16 00:00:00.000000",NULL
1750,17,"South Africa",ZA,,,-30.56,22.94,62,62,0,0,"2020-03-17 00:00:00.000000",NULL
1751,17,"South Africa",ZA,,,-30.56,22.94,116,116,0,0,"2020-03-18 00:00:00.000000",NULL
1752,17,"South Africa",ZA,,,-30.56,22.94,150,150,0,0,"2020-03-19 00:00:00.000000",NULL
1753,17,"South Africa",ZA,,,-30.56,22.94,202,202,0,0,"2020-03-20 00:00:00.000000",NULL
1754,17,"South Africa",ZA,,,-30.56,22.94,240,240,0,0,"2020-03-21 00:00:00.000000",NULL
1755,17,"South Africa",ZA,,,-30.56,22.94,274,274,0,0,"2020-03-22 00:00:00.000000",NULL
1756,17,"South Africa",ZA,,,-30.56,22.94,402,402,0,0,"2020-03-23 00:00:00.000000",NULL
1757,17,"South Africa",ZA,,,-30.56,22.94,554,550,0,4,"2020-03-24 00:00:00.000000",NULL
1758,17,"South Africa",ZA,,,-30.56,22.94,709,697,0,12,"2020-03-25 00:00:00.000000",NULL
1759,17,"South Africa",ZA,,,-30.56,22.94,927,915,0,12,"2020-03-26 00:00:00.000000",NULL
1760,17,"South Africa",ZA,,,-30.56,22.94,1170,1138,1,31,"2020-03-27 00:00:00.000000",NULL
1761,17,"South Africa",ZA,,,-30.56,22.94,1187,1155,1,31,"2020-03-28 00:00:00.000000",NULL
1762,17,"South Africa",ZA,,,-30.56,22.94,1280,1247,2,31,"2020-03-29 00:00:00.000000",NULL
1763,17,"South Africa",ZA,,,-30.56,22.94,1326,1292,3,31,"2020-03-30 00:00:00.000000",NULL
1764,17,"South Africa",ZA,,,-30.56,22.94,1353,1317,5,31,"2020-03-31 00:00:00.000000",NULL
1765,17,"South Africa",ZA,,,-30.56,22.94,1380,1325,5,50,"2020-04-01 00:00:00.000000",NULL
1766,17,"South Africa",ZA,,,-30.56,22.94,1462,1407,5,50,"2020-04-02 00:00:00.000000",NULL
1767,17,"South Africa",ZA,,,-30.56,22.94,1505,1401,9,95,"2020-04-03 00:00:00.000000",NULL
1768,17,"South Africa",ZA,,,-30.56,22.94,1585,1481,9,95,"2020-04-04 00:00:00.000000",NULL
1769,17,"South Africa",ZA,,,-30.56,22.94,1655,1549,11,95,"2020-04-05 00:00:00.000000",NULL
1770,17,"South Africa",ZA,,,-30.56,22.94,1686,1579,12,95,"2020-04-06 00:00:00.000000",NULL
1771,17,"South Africa",ZA,,,-30.56,22.94,1749,1641,13,95,"2020-04-07 00:00:00.000000",NULL
1772,17,"South Africa",ZA,,,-30.56,22.94,1845,1732,18,95,"2020-04-08 00:00:00.000000",NULL
1773,17,"South Africa",ZA,,,-30.56,22.94,1934,1821,18,95,"2020-04-09 00:00:00.000000",NULL
1774,17,"South Africa",ZA,,,-30.56,22.94,2003,1569,24,410,"2020-04-10 00:00:00.000000",NULL
1775,17,"South Africa",ZA,,,-30.56,22.94,2028,1593,25,410,"2020-04-11 00:00:00.000000",NULL
1776,17,"South Africa",ZA,,,-30.56,22.94,2173,1738,25,410,"2020-04-12 00:00:00.000000",NULL
1777,17,"South Africa",ZA,,,-30.56,22.94,2272,1835,27,410,"2020-04-13 00:00:00.000000",NULL
1778,17,"South Africa",ZA,,,-30.56,22.94,2415,1978,27,410,"2020-04-14 00:00:00.000000",NULL
1779,17,"South Africa",ZA,,,-30.56,22.94,2506,2062,34,410,"2020-04-15 00:00:00.000000",NULL
1780,17,"South Africa",ZA,,,-30.56,22.94,2605,1654,48,903,"2020-04-16 00:00:00.000000",NULL
1781,17,"South Africa",ZA,,,-30.56,22.94,2783,1830,50,903,"2020-04-17 00:00:00.000000",NULL
1782,17,"South Africa",ZA,,,-30.56,22.94,3034,2079,52,903,"2020-04-18 00:00:00.000000",NULL
1783,17,"South Africa",ZA,,,-30.56,22.94,3158,2201,54,903,"2020-04-19 00:00:00.000000",NULL
1784,17,"South Africa",ZA,,,-30.56,22.94,3300,2187,58,1055,"2020-04-20 00:00:00.000000",NULL
1785,17,"South Africa",ZA,,,-30.56,22.94,3465,2352,58,1055,"2020-04-21 00:00:00.000000",NULL
1786,17,"South Africa",ZA,,,-30.56,22.94,3635,2515,65,1055,"2020-04-22 00:00:00.000000",NULL
1787,17,"South Africa",ZA,,,-30.56,22.94,3953,2405,75,1473,"2020-04-23 00:00:00.000000",NULL
1788,17,"South Africa",ZA,,,-30.56,22.94,4220,2668,79,1473,"2020-04-24 00:00:00.000000",NULL
1789,17,"South Africa",ZA,,,-30.56,22.94,4361,2802,86,1473,"2020-04-25 00:00:00.000000",NULL
1790,17,"South Africa",ZA,,,-30.56,22.94,4546,2986,87,1473,"2020-04-26 00:00:00.000000",NULL
1791,17,"South Africa",ZA,,,-30.56,22.94,4793,3230,90,1473,"2020-04-27 00:00:00.000000",NULL
1792,17,"South Africa",ZA,,,-30.56,22.94,4996,2830,93,2073,"2020-04-28 00:00:00.000000",NULL
1793,17,"South Africa",ZA,,,-30.56,22.94,5350,3174,103,2073,"2020-04-29 00:00:00.000000",NULL
1794,17,"South Africa",ZA,,,-30.56,22.94,5647,3471,103,2073,"2020-04-30 00:00:00.000000",NULL
1795,17,"South Africa",ZA,,,-30.56,22.94,5951,3453,116,2382,"2020-05-01 00:00:00.000000",NULL
1796,17,"South Africa",ZA,,,-30.56,22.94,6336,3664,123,2549,"2020-05-02 00:00:00.000000",NULL
1797,17,"South Africa",ZA,,,-30.56,22.94,6783,4103,131,2549,"2020-05-03 00:00:00.000000",NULL
1798,17,"South Africa",ZA,,,-30.56,22.94,7220,4336,138,2746,"2020-05-04 00:00:00.000000",NULL
1799,17,"South Africa",ZA,,,-30.56,22.94,7572,4678,148,2746,"2020-05-05 00:00:00.000000",NULL
1800,17,"South Africa",ZA,,,-30.56,22.94,7808,4502,153,3153,"2020-05-06 00:00:00.000000",NULL
1801,17,"South Africa",ZA,,,-30.56,22.94,8232,4918,161,3153,"2020-05-07 00:00:00.000000",NULL
1802,17,"South Africa",ZA,,,-30.56,22.94,8895,5564,178,3153,"2020-05-08 00:00:00.000000",NULL
1803,17,"South Africa",ZA,,,-30.56,22.94,9420,5251,186,3983,"2020-05-09 00:00:00.000000",NULL
1804,17,"South Africa",ZA,,,-30.56,22.94,10015,5648,194,4173,"2020-05-10 00:00:00.000000",NULL
1805,17,"South Africa",ZA,,,-30.56,22.94,10652,6089,206,4357,"2020-05-11 00:00:00.000000",NULL
1806,17,"South Africa",ZA,,,-30.56,22.94,11350,6787,206,4357,"2020-05-12 00:00:00.000000",NULL
1807,17,"South Africa",ZA,,,-30.56,22.94,12074,7110,219,4745,"2020-05-13 00:00:00.000000",NULL
1808,17,"South Africa",ZA,,,-30.56,22.94,12739,6825,238,5676,"2020-05-14 00:00:00.000000",NULL
1809,17,"South Africa",ZA,,,-30.56,22.94,13524,7194,247,6083,"2020-05-15 00:00:00.000000",NULL
1810,17,"South Africa",ZA,,,-30.56,22.94,14355,7616,261,6478,"2020-05-16 00:00:00.000000",NULL
1811,17,"South Africa",ZA,,,-30.56,22.94,15515,8245,264,7006,"2020-05-17 00:00:00.000000",NULL
1812,17,"South Africa",ZA,,,-30.56,22.94,16433,8849,286,7298,"2020-05-18 00:00:00.000000",NULL
1813,17,"South Africa",ZA,,,-30.56,22.94,17200,8928,312,7960,"2020-05-19 00:00:00.000000",NULL
1814,17,"South Africa",ZA,,,-30.56,22.94,18003,8714,339,8950,"2020-05-20 00:00:00.000000",NULL
1815,17,"South Africa",ZA,,,-30.56,22.94,19137,9818,369,8950,"2020-05-21 00:00:00.000000",NULL
1816,17,"South Africa",ZA,,,-30.56,22.94,20125,9624,397,10104,"2020-05-22 00:00:00.000000",NULL
1817,17,"South Africa",ZA,,,-30.56,22.94,21343,10832,407,10104,"2020-05-23 00:00:00.000000",NULL
1818,17,"South Africa",ZA,,,-30.56,22.94,22583,11054,429,11100,"2020-05-24 00:00:00.000000",NULL
1819,17,"South Africa",ZA,,,-30.56,22.94,23615,11217,481,11917,"2020-05-25 00:00:00.000000",NULL
1820,17,"South Africa",ZA,,,-30.56,22.94,24264,10999,524,12741,"2020-05-26 00:00:00.000000",NULL
1821,17,"South Africa",ZA,,,-30.56,22.94,25937,11934,552,13451,"2020-05-27 00:00:00.000000",NULL
1822,17,"South Africa",ZA,,,-30.56,22.94,27403,12456,577,14370,"2020-05-28 00:00:00.000000",NULL
1823,17,"South Africa",ZA,,,-30.56,22.94,29240,13536,611,15093,"2020-05-29 00:00:00.000000",NULL
1824,17,"South Africa",ZA,,,-30.56,22.94,30967,14208,643,16116,"2020-05-30 00:00:00.000000",NULL
1825,17,"South Africa",ZA,,,-30.56,22.94,32683,15191,683,16809,"2020-05-31 00:00:00.000000",NULL
1826,17,"South Africa",ZA,,,-30.56,22.94,34357,16361,705,17291,"2020-06-01 00:00:00.000000",NULL
1827,17,"South Africa",ZA,,,-30.56,22.94,35812,16744,755,18313,"2020-06-02 00:00:00.000000",NULL
1828,17,"South Africa",ZA,,,-30.56,22.94,37525,17051,792,19682,"2020-06-03 00:00:00.000000",NULL
1829,17,"South Africa",ZA,,,-30.56,22.94,40792,18633,848,21311,"2020-06-04 00:00:00.000000",NULL
1830,17,"South Africa",ZA,,,-30.56,22.94,43434,19438,908,23088,"2020-06-05 00:00:00.000000",NULL
1831,17,"South Africa",ZA,,,-30.56,22.94,45973,20763,952,24258,"2020-06-06 00:00:00.000000",NULL
1832,17,"South Africa",ZA,,,-30.56,22.94,48285,22923,998,24364,"2020-06-07 00:00:00.000000",NULL
1833,17,"South Africa",ZA,,,-30.56,22.94,50879,23700,1080,26099,"2020-06-08 00:00:00.000000",NULL
1834,17,"South Africa",ZA,,,-30.56,22.94,52991,22823,1162,29006,"2020-06-09 00:00:00.000000",NULL
1835,17,"South Africa",ZA,,,-30.56,22.94,55421,22706,1210,31505,"2020-06-10 00:00:00.000000",NULL
1836,17,"South Africa",ZA,,,-30.56,22.94,58568,24032,1284,33252,"2020-06-11 00:00:00.000000",NULL
1837,17,"South Africa",ZA,,,-30.56,22.94,61927,25567,1354,35006,"2020-06-12 00:00:00.000000",NULL
1838,17,"South Africa",ZA,,,-30.56,22.94,65736,27463,1423,36850,"2020-06-13 00:00:00.000000",NULL
1839,17,"South Africa",ZA,,,-30.56,22.94,70038,30027,1480,38531,"2020-06-14 00:00:00.000000",NULL
1840,17,"South Africa",ZA,,,-30.56,22.94,73533,32098,1568,39867,"2020-06-15 00:00:00.000000",NULL
1841,17,"South Africa",ZA,,,-30.56,22.94,76334,32646,1625,42063,"2020-06-16 00:00:00.000000",NULL
1842,17,"South Africa",ZA,,,-30.56,22.94,80412,34407,1674,44331,"2020-06-17 00:00:00.000000",NULL
1843,17,"South Africa",ZA,,,-30.56,22.94,83890,37233,1737,44920,"2020-06-18 00:00:00.000000",NULL
1844,17,"South Africa",ZA,,,-30.56,22.94,87715,38059,1831,47825,"2020-06-19 00:00:00.000000",NULL
1845,17,"South Africa",ZA,,,-30.56,22.94,92681,40478,1877,50326,"2020-06-20 00:00:00.000000",NULL
1846,17,"South Africa",ZA,,,-30.56,22.94,97302,43764,1930,51608,"2020-06-21 00:00:00.000000",NULL
1847,17,"South Africa",ZA,,,-30.56,22.94,101590,46155,1991,53444,"2020-06-22 00:00:00.000000",NULL
1848,17,"South Africa",ZA,,,-30.56,22.94,106108,48961,2102,55045,"2020-06-23 00:00:00.000000",NULL
1849,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-01-22 00:00:00.000000",NULL
1850,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-01-23 00:00:00.000000",NULL
1851,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-01-24 00:00:00.000000",NULL
1852,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-01-25 00:00:00.000000",NULL
1853,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-01-26 00:00:00.000000",NULL
1854,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-01-27 00:00:00.000000",NULL
1855,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-01-28 00:00:00.000000",NULL
1856,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-01-29 00:00:00.000000",NULL
1857,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-01-30 00:00:00.000000",NULL
1858,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-01-31 00:00:00.000000",NULL
1859,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-01 00:00:00.000000",NULL
1860,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-02 00:00:00.000000",NULL
1861,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-03 00:00:00.000000",NULL
1862,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-04 00:00:00.000000",NULL
1863,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-05 00:00:00.000000",NULL
1864,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-06 00:00:00.000000",NULL
1865,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-07 00:00:00.000000",NULL
1866,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-08 00:00:00.000000",NULL
1867,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-09 00:00:00.000000",NULL
1868,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-10 00:00:00.000000",NULL
1869,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-11 00:00:00.000000",NULL
1870,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-12 00:00:00.000000",NULL
1871,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-13 00:00:00.000000",NULL
1872,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-14 00:00:00.000000",NULL
1873,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-15 00:00:00.000000",NULL
1874,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-16 00:00:00.000000",NULL
1875,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-17 00:00:00.000000",NULL
1876,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-18 00:00:00.000000",NULL
1877,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-19 00:00:00.000000",NULL
1878,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-20 00:00:00.000000",NULL
1879,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-21 00:00:00.000000",NULL
1880,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-22 00:00:00.000000",NULL
1881,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-23 00:00:00.000000",NULL
1882,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-24 00:00:00.000000",NULL
1883,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-25 00:00:00.000000",NULL
1884,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-26 00:00:00.000000",NULL
1885,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-27 00:00:00.000000",NULL
1886,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-28 00:00:00.000000",NULL
1887,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-02-29 00:00:00.000000",NULL
1888,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-03-01 00:00:00.000000",NULL
1889,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-03-02 00:00:00.000000",NULL
1890,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-03-03 00:00:00.000000",NULL
1891,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-03-04 00:00:00.000000",NULL
1892,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-03-05 00:00:00.000000",NULL
1893,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-03-06 00:00:00.000000",NULL
1894,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-03-07 00:00:00.000000",NULL
1895,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-03-08 00:00:00.000000",NULL
1896,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-03-09 00:00:00.000000",NULL
1897,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-03-10 00:00:00.000000",NULL
1898,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-03-11 00:00:00.000000",NULL
1899,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-03-12 00:00:00.000000",NULL
1900,18,"Trinidad and Tobago",TT,,,10.69,-61.22,0,0,0,0,"2020-03-13 00:00:00.000000",NULL
1901,18,"Trinidad and Tobago",TT,,,10.69,-61.22,2,2,0,0,"2020-03-14 00:00:00.000000",NULL
1902,18,"Trinidad and Tobago",TT,,,10.69,-61.22,2,2,0,0,"2020-03-15 00:00:00.000000",NULL
1903,18,"Trinidad and Tobago",TT,,,10.69,-61.22,4,4,0,0,"2020-03-16 00:00:00.000000",NULL
1904,18,"Trinidad and Tobago",TT,,,10.69,-61.22,5,5,0,0,"2020-03-17 00:00:00.000000",NULL
1905,18,"Trinidad and Tobago",TT,,,10.69,-61.22,7,7,0,0,"2020-03-18 00:00:00.000000",NULL
1906,18,"Trinidad and Tobago",TT,,,10.69,-61.22,9,9,0,0,"2020-03-19 00:00:00.000000",NULL
1907,18,"Trinidad and Tobago",TT,,,10.69,-61.22,9,9,0,0,"2020-03-20 00:00:00.000000",NULL
1908,18,"Trinidad and Tobago",TT,,,10.69,-61.22,49,48,0,1,"2020-03-21 00:00:00.000000",NULL
1909,18,"Trinidad and Tobago",TT,,,10.69,-61.22,50,49,0,1,"2020-03-22 00:00:00.000000",NULL
1910,18,"Trinidad and Tobago",TT,,,10.69,-61.22,51,50,0,1,"2020-03-23 00:00:00.000000",NULL
1911,18,"Trinidad and Tobago",TT,,,10.69,-61.22,57,57,0,0,"2020-03-24 00:00:00.000000",NULL
1912,18,"Trinidad and Tobago",TT,,,10.69,-61.22,60,59,1,0,"2020-03-25 00:00:00.000000",NULL
1913,18,"Trinidad and Tobago",TT,,,10.69,-61.22,65,64,1,0,"2020-03-26 00:00:00.000000",NULL
1914,18,"Trinidad and Tobago",TT,,,10.69,-61.22,66,63,2,1,"2020-03-27 00:00:00.000000",NULL
1915,18,"Trinidad and Tobago",TT,,,10.69,-61.22,74,70,3,1,"2020-03-28 00:00:00.000000",NULL
1916,18,"Trinidad and Tobago",TT,,,10.69,-61.22,78,74,3,1,"2020-03-29 00:00:00.000000",NULL
1917,18,"Trinidad and Tobago",TT,,,10.69,-61.22,82,78,3,1,"2020-03-30 00:00:00.000000",NULL
1918,18,"Trinidad and Tobago",TT,,,10.69,-61.22,87,83,3,1,"2020-03-31 00:00:00.000000",NULL
1919,18,"Trinidad and Tobago",TT,,,10.69,-61.22,90,84,5,1,"2020-04-01 00:00:00.000000",NULL
1920,18,"Trinidad and Tobago",TT,,,10.69,-61.22,94,88,5,1,"2020-04-02 00:00:00.000000",NULL
1921,18,"Trinidad and Tobago",TT,,,10.69,-61.22,98,91,6,1,"2020-04-03 00:00:00.000000",NULL
1922,18,"Trinidad and Tobago",TT,,,10.69,-61.22,103,96,6,1,"2020-04-04 00:00:00.000000",NULL
1923,18,"Trinidad and Tobago",TT,,,10.69,-61.22,104,96,7,1,"2020-04-05 00:00:00.000000",NULL
1924,18,"Trinidad and Tobago",TT,,,10.69,-61.22,105,96,8,1,"2020-04-06 00:00:00.000000",NULL
1925,18,"Trinidad and Tobago",TT,,,10.69,-61.22,107,98,8,1,"2020-04-07 00:00:00.000000",NULL
1926,18,"Trinidad and Tobago",TT,,,10.69,-61.22,107,98,8,1,"2020-04-08 00:00:00.000000",NULL
1927,18,"Trinidad and Tobago",TT,,,10.69,-61.22,109,100,8,1,"2020-04-09 00:00:00.000000",NULL
1928,18,"Trinidad and Tobago",TT,,,10.69,-61.22,109,100,8,1,"2020-04-10 00:00:00.000000",NULL
