UpdateId,CountryId,CountryName,CountryCode,Province,City,Latitude,Longitude,ConfirmedCases,ActiveCases,Deaths,Recovered,DateTime,CountriesCountryId,ActiveCasesChange
645,6,Dominican Republic,DO,,,18.74,-70.16,0,0,0,0,00:00.0,NULL,0
646,6,Dominican Republic,DO,,,18.74,-70.16,0,0,0,0,00:00.0,NULL,0
647,6,Dominican Republic,DO,,,18.74,-70.16,0,0,0,0,00:00.0,NULL,0
648,6,Dominican Republic,DO,,,18.74,-70.16,0,0,0,0,00:00.0,NULL,0
649,6,Dominican Republic,DO,,,18.74,-70.16,0,0,0,0,00:00.0,NULL,0
650,6,Dominican Republic,DO,,,18.74,-70.16,0,0,0,0,00:00.0,NULL,0
651,6,Dominican Republic,DO,,,18.74,-70.16,0,0,0,0,00:00.0,NULL,0
652,6,Dominican Republic,DO,,,18.74,-70.16,0,0,0,0,00:00.0,NULL,0
653,6,Dominican Republic,DO,,,18.74,-70.16,0,0,0,0,00:00.0,NULL,0
654,6,Dominican Republic,DO,,,18.74,-70.16,0,0,0,0,00:00.0,NULL,0
655,6,Dominican Republic,DO,,,18.74,-70.16,0,0,0,0,00:00.0,NULL,0
656,6,Dominican Republic,DO,,,18.74,-70.16,1,1,0,0,00:00.0,NULL,1
657,6,Dominican Republic,DO,,,18.74,-70.16,1,1,0,0,00:00.0,NULL,0
658,6,Dominican Republic,DO,,,18.74,-70.16,1,1,0,0,00:00.0,NULL,0
659,6,Dominican Republic,DO,,,18.74,-70.16,1,1,0,0,00:00.0,NULL,0
660,6,Dominican Republic,DO,,,18.74,-70.16,1,1,0,0,00:00.0,NULL,0
661,6,Dominican Republic,DO,,,18.74,-70.16,2,2,0,0,00:00.0,NULL,1
662,6,Dominican Republic,DO,,,18.74,-70.16,2,2,0,0,00:00.0,NULL,0
663,6,Dominican Republic,DO,,,18.74,-70.16,5,5,0,0,00:00.0,NULL,3
664,6,Dominican Republic,DO,,,18.74,-70.16,5,5,0,0,00:00.0,NULL,0
665,6,Dominican Republic,DO,,,18.74,-70.16,5,5,0,0,00:00.0,NULL,0
666,6,Dominican Republic,DO,,,18.74,-70.16,5,5,0,0,00:00.0,NULL,0
667,6,Dominican Republic,DO,,,18.74,-70.16,5,5,0,0,00:00.0,NULL,0
668,6,Dominican Republic,DO,,,18.74,-70.16,5,5,0,0,00:00.0,NULL,0
669,6,Dominican Republic,DO,,,18.74,-70.16,11,11,0,0,00:00.0,NULL,6
670,6,Dominican Republic,DO,,,18.74,-70.16,11,11,0,0,00:00.0,NULL,0
671,6,Dominican Republic,DO,,,18.74,-70.16,11,11,0,0,00:00.0,NULL,0
672,6,Dominican Republic,DO,,,18.74,-70.16,21,20,1,0,00:00.0,NULL,9
673,6,Dominican Republic,DO,,,18.74,-70.16,21,20,1,0,00:00.0,NULL,0
674,6,Dominican Republic,DO,,,18.74,-70.16,34,32,2,0,00:00.0,NULL,12
675,6,Dominican Republic,DO,,,18.74,-70.16,72,70,2,0,00:00.0,NULL,38
676,6,Dominican Republic,DO,,,18.74,-70.16,112,110,2,0,00:00.0,NULL,40
677,6,Dominican Republic,DO,,,18.74,-70.16,202,199,3,0,00:00.0,NULL,89
678,6,Dominican Republic,DO,,,18.74,-70.16,245,242,3,0,00:00.0,NULL,43
679,6,Dominican Republic,DO,,,18.74,-70.16,312,303,6,3,00:00.0,NULL,61
680,6,Dominican Republic,DO,,,18.74,-70.16,392,379,10,3,00:00.0,NULL,76
681,6,Dominican Republic,DO,,,18.74,-70.16,488,475,10,3,00:00.0,NULL,96
682,6,Dominican Republic,DO,,,18.74,-70.16,581,558,20,3,00:00.0,NULL,83
683,6,Dominican Republic,DO,,,18.74,-70.16,719,688,28,3,00:00.0,NULL,130
684,6,Dominican Republic,DO,,,18.74,-70.16,859,817,39,3,00:00.0,NULL,129
685,6,Dominican Republic,DO,,,18.74,-70.16,901,855,42,4,00:00.0,NULL,38
686,6,Dominican Republic,DO,,,18.74,-70.16,1109,1053,51,5,00:00.0,NULL,198
687,6,Dominican Republic,DO,,,18.74,-70.16,1284,1218,57,9,00:00.0,NULL,165
688,6,Dominican Republic,DO,,,18.74,-70.16,1380,1304,60,16,00:00.0,NULL,86
689,6,Dominican Republic,DO,,,18.74,-70.16,1488,1404,68,16,00:00.0,NULL,100
690,6,Dominican Republic,DO,,,18.74,-70.16,1488,1404,68,16,00:00.0,NULL,0
691,6,Dominican Republic,DO,,,18.74,-70.16,1745,1646,82,17,00:00.0,NULL,242
692,6,Dominican Republic,DO,,,18.74,-70.16,1828,1709,86,33,00:00.0,NULL,63
693,6,Dominican Republic,DO,,,18.74,-70.16,1956,1822,98,36,00:00.0,NULL,113
694,6,Dominican Republic,DO,,,18.74,-70.16,2111,1953,108,50,00:00.0,NULL,131
695,6,Dominican Republic,DO,,,18.74,-70.16,2349,2151,118,80,00:00.0,NULL,198
696,6,Dominican Republic,DO,,,18.74,-70.16,2620,2396,126,98,00:00.0,NULL,245
697,6,Dominican Republic,DO,,,18.74,-70.16,2759,2516,135,108,00:00.0,NULL,120
698,6,Dominican Republic,DO,,,18.74,-70.16,2967,2663,173,131,00:00.0,NULL,147
699,6,Dominican Republic,DO,,,18.74,-70.16,3167,2838,177,152,00:00.0,NULL,175
700,6,Dominican Republic,DO,,,18.74,-70.16,3286,2941,183,162,00:00.0,NULL,103
701,6,Dominican Republic,DO,,,18.74,-70.16,3614,3217,189,208,00:00.0,NULL,276
702,6,Dominican Republic,DO,,,18.74,-70.16,3755,3344,196,215,00:00.0,NULL,127
703,6,Dominican Republic,DO,,,18.74,-70.16,4126,3658,200,268,00:00.0,NULL,314
704,6,Dominican Republic,DO,,,18.74,-70.16,4335,3806,217,312,00:00.0,NULL,148
705,6,Dominican Republic,DO,,,18.74,-70.16,4680,4091,226,363,00:00.0,NULL,285
706,6,Dominican Republic,DO,,,18.74,-70.16,4964,4313,235,416,00:00.0,NULL,222
707,6,Dominican Republic,DO,,,18.74,-70.16,5044,4336,245,463,00:00.0,NULL,23
708,6,Dominican Republic,DO,,,18.74,-70.16,5300,4459,260,581,00:00.0,NULL,123
709,6,Dominican Republic,DO,,,18.74,-70.16,5543,4697,265,581,00:00.0,NULL,238
710,6,Dominican Republic,DO,,,18.74,-70.16,5749,4719,267,763,00:00.0,NULL,22
711,6,Dominican Republic,DO,,,18.74,-70.16,5926,4831,273,822,00:00.0,NULL,112
712,6,Dominican Republic,DO,,,18.74,-70.16,6135,4947,278,910,00:00.0,NULL,116
713,6,Dominican Republic,DO,,,18.74,-70.16,6293,5018,282,993,00:00.0,NULL,71
714,6,Dominican Republic,DO,,,18.74,-70.16,6416,4965,286,1165,00:00.0,NULL,-53
715,6,Dominican Republic,DO,,,18.74,-70.16,6652,5131,293,1228,00:00.0,NULL,166
716,6,Dominican Republic,DO,,,18.74,-70.16,6972,5370,301,1301,00:00.0,NULL,239
717,6,Dominican Republic,DO,,,18.74,-70.16,7288,5588,313,1387,00:00.0,NULL,218
718,6,Dominican Republic,DO,,,18.74,-70.16,7578,5771,326,1481,00:00.0,NULL,183
719,6,Dominican Republic,DO,,,18.74,-70.16,7954,6015,333,1606,00:00.0,NULL,244
720,6,Dominican Republic,DO,,,18.74,-70.16,8235,6118,346,1771,00:00.0,NULL,103
721,6,Dominican Republic,DO,,,18.74,-70.16,8480,6221,354,1905,00:00.0,NULL,103
722,6,Dominican Republic,DO,,,18.74,-70.16,8807,6485,362,1960,00:00.0,NULL,264
723,6,Dominican Republic,DO,,,18.74,-70.16,9095,6658,373,2064,00:00.0,NULL,173
724,6,Dominican Republic,DO,,,18.74,-70.16,9376,6710,380,2286,00:00.0,NULL,52
725,6,Dominican Republic,DO,,,18.74,-70.16,9882,6913,385,2584,00:00.0,NULL,203
726,6,Dominican Republic,DO,,,18.74,-70.16,10347,7196,388,2763,00:00.0,NULL,283
727,6,Dominican Republic,DO,,,18.74,-70.16,10634,7371,393,2870,00:00.0,NULL,175
728,6,Dominican Republic,DO,,,18.74,-70.16,10900,7277,402,3221,00:00.0,NULL,-94
729,6,Dominican Republic,DO,,,18.74,-70.16,11196,7566,409,3221,00:00.0,NULL,289
730,6,Dominican Republic,DO,,,18.74,-70.16,11320,7547,422,3351,00:00.0,NULL,-19
731,6,Dominican Republic,DO,,,18.74,-70.16,11739,7758,424,3557,00:00.0,NULL,211
732,6,Dominican Republic,DO,,,18.74,-70.16,12110,7956,428,3726,00:00.0,NULL,198
733,6,Dominican Republic,DO,,,18.74,-70.16,12314,6039,428,5847,00:00.0,NULL,-1917
734,6,Dominican Republic,DO,,,18.74,-70.16,12725,5678,434,6613,00:00.0,NULL,-361
735,6,Dominican Republic,DO,,,18.74,-70.16,13223,6169,441,6613,00:00.0,NULL,491
736,6,Dominican Republic,DO,,,18.74,-70.16,13477,5889,446,7142,00:00.0,NULL,-280
737,6,Dominican Republic,DO,,,18.74,-70.16,13657,5843,448,7366,00:00.0,NULL,-46
738,6,Dominican Republic,DO,,,18.74,-70.16,13989,5961,456,7572,00:00.0,NULL,118
739,6,Dominican Republic,DO,,,18.74,-70.16,14422,6110,458,7854,00:00.0,NULL,149
740,6,Dominican Republic,DO,,,18.74,-70.16,14801,6210,458,8133,00:00.0,NULL,100
741,6,Dominican Republic,DO,,,18.74,-70.16,15073,6328,460,8285,00:00.0,NULL,118
742,6,Dominican Republic,DO,,,18.74,-70.16,15264,6262,468,8534,00:00.0,NULL,-66
743,6,Dominican Republic,DO,,,18.74,-70.16,15723,6459,474,8790,00:00.0,NULL,197
744,6,Dominican Republic,DO,,,18.74,-70.16,16068,6631,485,8952,00:00.0,NULL,172
745,6,Dominican Republic,DO,,,18.74,-70.16,16531,6777,488,9266,00:00.0,NULL,146
746,6,Dominican Republic,DO,,,18.74,-70.16,16908,6853,498,9557,00:00.0,NULL,76
747,6,Dominican Republic,DO,,,18.74,-70.16,17285,6224,502,10559,00:00.0,NULL,-629
748,6,Dominican Republic,DO,,,18.74,-70.16,17572,6177,502,10893,00:00.0,NULL,-47
749,6,Dominican Republic,DO,,,18.74,-70.16,17752,6162,515,11075,00:00.0,NULL,-15
750,6,Dominican Republic,DO,,,18.74,-70.16,18040,6300,516,11224,00:00.0,NULL,138
751,6,Dominican Republic,DO,,,18.74,-70.16,18319,6325,520,11474,00:00.0,NULL,25
752,6,Dominican Republic,DO,,,18.74,-70.16,18708,6447,525,11736,00:00.0,NULL,122
753,6,Dominican Republic,DO,,,18.74,-70.16,19195,6740,536,11919,00:00.0,NULL,293
754,6,Dominican Republic,DO,,,18.74,-70.16,19600,7055,538,12007,00:00.0,NULL,315
755,6,Dominican Republic,DO,,,18.74,-70.16,20126,7429,539,12158,00:00.0,NULL,374
756,6,Dominican Republic,DO,,,18.74,-70.16,20415,7663,544,12208,00:00.0,NULL,234
757,6,Dominican Republic,DO,,,18.74,-70.16,20808,7940,550,12318,00:00.0,NULL,277
758,6,Dominican Republic,DO,,,18.74,-70.16,21437,8335,561,12541,00:00.0,NULL,395
759,6,Dominican Republic,DO,,,18.74,-70.16,22008,8686,568,12754,00:00.0,NULL,351
760,6,Dominican Republic,DO,,,18.74,-70.16,22572,8911,577,13084,00:00.0,NULL,225
761,6,Dominican Republic,DO,,,18.74,-70.16,22962,9050,592,13320,00:00.0,NULL,139
762,6,Dominican Republic,DO,,,18.74,-70.16,23271,8641,605,14025,00:00.0,NULL,-409
763,6,Dominican Republic,DO,,,18.74,-70.16,23686,8938,615,14133,00:00.0,NULL,297
764,6,Dominican Republic,DO,,,18.74,-70.16,24105,9256,633,14216,00:00.0,NULL,318
765,6,Dominican Republic,DO,,,18.74,-70.16,24645,9717,635,14293,00:00.0,NULL,461
766,6,Dominican Republic,DO,,,18.74,-70.16,25068,9816,647,14605,00:00.0,NULL,99
767,6,Dominican Republic,DO,,,18.74,-70.16,25778,10166,655,14957,00:00.0,NULL,350
768,6,Dominican Republic,DO,,,18.74,-70.16,26677,10877,662,15138,00:00.0,NULL,711
769,6,Dominican Republic,DO,,,18.74,-70.16,27370,11363,669,15338,00:00.0,NULL,486
770,6,Dominican Republic,DO,,,18.74,-70.16,27936,11710,675,15551,00:00.0,NULL,347
771,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,-11710
772,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
773,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
774,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
775,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
776,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
777,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
778,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
779,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
780,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
781,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
782,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
783,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
784,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
785,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
786,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
787,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
788,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
789,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
790,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
791,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
792,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
793,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
794,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
795,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
796,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
797,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
798,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
799,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
800,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
801,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
802,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
803,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
804,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
805,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
806,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
807,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
808,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
809,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
810,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
811,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
812,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
813,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
814,10,Serbia,RS,,,44.02,21.01,0,0,0,0,00:00.0,NULL,0
815,10,Serbia,RS,,,44.02,21.01,1,1,0,0,00:00.0,NULL,1
816,10,Serbia,RS,,,44.02,21.01,1,1,0,0,00:00.0,NULL,0
817,10,Serbia,RS,,,44.02,21.01,1,1,0,0,00:00.0,NULL,0
818,10,Serbia,RS,,,44.02,21.01,1,1,0,0,00:00.0,NULL,0
819,10,Serbia,RS,,,44.02,21.01,5,5,0,0,00:00.0,NULL,4
820,10,Serbia,RS,,,44.02,21.01,12,12,0,0,00:00.0,NULL,7
821,10,Serbia,RS,,,44.02,21.01,19,19,0,0,00:00.0,NULL,7
822,10,Serbia,RS,,,44.02,21.01,35,35,0,0,00:00.0,NULL,16
823,10,Serbia,RS,,,44.02,21.01,46,46,0,0,00:00.0,NULL,11
824,10,Serbia,RS,,,44.02,21.01,48,48,0,0,00:00.0,NULL,2
825,10,Serbia,RS,,,44.02,21.01,55,54,0,1,00:00.0,NULL,6
826,10,Serbia,RS,,,44.02,21.01,65,64,0,1,00:00.0,NULL,10
827,10,Serbia,RS,,,44.02,21.01,83,82,0,1,00:00.0,NULL,18
828,10,Serbia,RS,,,44.02,21.01,103,102,0,1,00:00.0,NULL,20
829,10,Serbia,RS,,,44.02,21.01,135,133,1,1,00:00.0,NULL,31
830,10,Serbia,RS,,,44.02,21.01,171,169,1,1,00:00.0,NULL,36
831,10,Serbia,RS,,,44.02,21.01,222,219,2,1,00:00.0,NULL,50
832,10,Serbia,RS,,,44.02,21.01,249,245,3,1,00:00.0,NULL,26
833,10,Serbia,RS,,,44.02,21.01,303,285,3,15,00:00.0,NULL,40
834,10,Serbia,RS,,,44.02,21.01,384,365,4,15,00:00.0,NULL,80
835,10,Serbia,RS,,,44.02,21.01,384,383,1,0,00:00.0,NULL,18
836,10,Serbia,RS,,,44.02,21.01,457,456,1,0,00:00.0,NULL,73
837,10,Serbia,RS,,,44.02,21.01,659,649,10,0,00:00.0,NULL,193
838,10,Serbia,RS,,,44.02,21.01,741,728,13,0,00:00.0,NULL,79
839,10,Serbia,RS,,,44.02,21.01,785,769,16,0,00:00.0,NULL,41
840,10,Serbia,RS,,,44.02,21.01,900,884,16,0,00:00.0,NULL,115
841,10,Serbia,RS,,,44.02,21.01,1060,1032,28,0,00:00.0,NULL,148
842,10,Serbia,RS,,,44.02,21.01,1171,1140,31,0,00:00.0,NULL,108
843,10,Serbia,RS,,,44.02,21.01,1476,1437,39,0,00:00.0,NULL,297
844,10,Serbia,RS,,,44.02,21.01,1624,1580,44,0,00:00.0,NULL,143
845,10,Serbia,RS,,,44.02,21.01,1908,1857,51,0,00:00.0,NULL,277
846,10,Serbia,RS,,,44.02,21.01,2200,2142,58,0,00:00.0,NULL,285
847,10,Serbia,RS,,,44.02,21.01,2447,2386,61,0,00:00.0,NULL,244
848,10,Serbia,RS,,,44.02,21.01,2666,2601,65,0,00:00.0,NULL,215
849,10,Serbia,RS,,,44.02,21.01,2867,2801,66,0,00:00.0,NULL,200
850,10,Serbia,RS,,,44.02,21.01,3105,3034,71,0,00:00.0,NULL,233
851,10,Serbia,RS,,,44.02,21.01,3380,3306,74,0,00:00.0,NULL,272
852,10,Serbia,RS,,,44.02,21.01,3630,3550,80,0,00:00.0,NULL,244
853,10,Serbia,RS,,,44.02,21.01,4054,3969,85,0,00:00.0,NULL,419
854,10,Serbia,RS,,,44.02,21.01,4465,4371,94,0,00:00.0,NULL,402
855,10,Serbia,RS,,,44.02,21.01,4873,4774,99,0,00:00.0,NULL,403
856,10,Serbia,RS,,,44.02,21.01,5318,5215,103,0,00:00.0,NULL,441
857,10,Serbia,RS,,,44.02,21.01,5690,5046,110,534,00:00.0,NULL,-169
858,10,Serbia,RS,,,44.02,21.01,5994,5240,117,637,00:00.0,NULL,194
859,10,Serbia,RS,,,44.02,21.01,6318,5443,122,753,00:00.0,NULL,203
860,10,Serbia,RS,,,44.02,21.01,6630,5635,125,870,00:00.0,NULL,192
861,10,Serbia,RS,,,44.02,21.01,6890,5783,130,977,00:00.0,NULL,148
862,10,Serbia,RS,,,44.02,21.01,7144,5985,134,1025,00:00.0,NULL,202
863,10,Serbia,RS,,,44.02,21.01,7276,6070,139,1067,00:00.0,NULL,85
864,10,Serbia,RS,,,44.02,21.01,7483,6245,144,1094,00:00.0,NULL,175
865,10,Serbia,RS,,,44.02,21.01,7779,6476,151,1152,00:00.0,NULL,231
866,10,Serbia,RS,,,44.02,21.01,8042,6704,156,1182,00:00.0,NULL,228
867,10,Serbia,RS,,,44.02,21.01,8275,6904,162,1209,00:00.0,NULL,200
868,10,Serbia,RS,,,44.02,21.01,8497,7069,168,1260,00:00.0,NULL,165
869,10,Serbia,RS,,,44.02,21.01,8724,7259,173,1292,00:00.0,NULL,190
870,10,Serbia,RS,,,44.02,21.01,9009,7487,179,1343,00:00.0,NULL,228
871,10,Serbia,RS,,,44.02,21.01,9009,7487,179,1343,00:00.0,NULL,0
872,10,Serbia,RS,,,44.02,21.01,9362,7747,189,1426,00:00.0,NULL,260
873,10,Serbia,RS,,,44.02,21.01,9464,7720,193,1551,00:00.0,NULL,-27
874,10,Serbia,RS,,,44.02,21.01,9557,7786,197,1574,00:00.0,NULL,66
875,10,Serbia,RS,,,44.02,21.01,9677,7754,200,1723,00:00.0,NULL,-32
876,10,Serbia,RS,,,44.02,21.01,9791,7617,203,1971,00:00.0,NULL,-137
877,10,Serbia,RS,,,44.02,21.01,9848,7482,206,2160,00:00.0,NULL,-135
878,10,Serbia,RS,,,44.02,21.01,9943,7281,209,2453,00:00.0,NULL,-201
879,10,Serbia,RS,,,44.02,21.01,10032,7085,215,2732,00:00.0,NULL,-196
880,10,Serbia,RS,,,44.02,21.01,10032,7085,215,2732,00:00.0,NULL,0
881,10,Serbia,RS,,,44.02,21.01,10176,6668,218,3290,00:00.0,NULL,-417
882,10,Serbia,RS,,,44.02,21.01,10243,6423,220,3600,00:00.0,NULL,-245
883,10,Serbia,RS,,,44.02,21.01,10295,6249,222,3824,00:00.0,NULL,-174
884,10,Serbia,RS,,,44.02,21.01,10374,6066,224,4084,00:00.0,NULL,-183
885,10,Serbia,RS,,,44.02,21.01,10438,5912,225,4301,00:00.0,NULL,-154
886,10,Serbia,RS,,,44.02,21.01,10496,5789,228,4479,00:00.0,NULL,-123
887,10,Serbia,RS,,,44.02,21.01,10610,5667,230,4713,00:00.0,NULL,-122
888,10,Serbia,RS,,,44.02,21.01,10699,5669,231,4799,00:00.0,NULL,2
889,10,Serbia,RS,,,44.02,21.01,10733,5595,234,4904,00:00.0,NULL,-74
890,10,Serbia,RS,,,44.02,21.01,10833,5531,235,5067,00:00.0,NULL,-64
891,10,Serbia,RS,,,44.02,21.01,10919,5312,237,5370,00:00.0,NULL,-219
892,10,Serbia,RS,,,44.02,21.01,11024,5246,237,5541,00:00.0,NULL,-66
893,10,Serbia,RS,,,44.02,21.01,11092,5155,238,5699,00:00.0,NULL,-91
894,10,Serbia,RS,,,44.02,21.01,11159,5064,238,5857,00:00.0,NULL,-91
895,10,Serbia,RS,,,44.02,21.01,11193,5034,239,5920,00:00.0,NULL,-30
896,10,Serbia,RS,,,44.02,21.01,11227,4921,239,6067,00:00.0,NULL,-113
897,10,Serbia,RS,,,44.02,21.01,11275,4758,240,6277,00:00.0,NULL,-163
898,10,Serbia,RS,,,44.02,21.01,11300,4621,241,6438,00:00.0,NULL,-137
899,10,Serbia,RS,,,44.02,21.01,11354,4588,242,6524,00:00.0,NULL,-33
900,10,Serbia,RS,,,44.02,21.01,11381,4533,242,6606,00:00.0,NULL,-55
901,10,Serbia,RS,,,44.02,21.01,11412,4471,243,6698,00:00.0,NULL,-62
902,10,Serbia,RS,,,44.02,21.01,11430,4460,244,6726,00:00.0,NULL,-11
903,10,Serbia,RS,,,44.02,21.01,11454,4443,245,6766,00:00.0,NULL,-17
904,10,Serbia,RS,,,44.02,21.01,11523,4426,245,6852,00:00.0,NULL,-17
905,10,Serbia,RS,,,44.02,21.01,11571,4415,246,6910,00:00.0,NULL,-11
906,10,Serbia,RS,,,44.02,21.01,11667,4489,247,6931,00:00.0,NULL,74
907,10,Serbia,RS,,,44.02,21.01,11741,437,248,11056,00:00.0,NULL,-4052
908,10,Serbia,RS,,,44.02,21.01,11823,226,249,11348,00:00.0,NULL,-211
909,10,Serbia,RS,,,44.02,21.01,11896,457,250,11189,00:00.0,NULL,231
910,10,Serbia,RS,,,44.02,21.01,11965,447,250,11268,00:00.0,NULL,-10
911,10,Serbia,RS,,,44.02,21.01,12031,432,251,11348,00:00.0,NULL,-15
912,10,Serbia,RS,,,44.02,21.01,12102,488,252,11362,00:00.0,NULL,56
913,10,Serbia,RS,,,44.02,21.01,12175,512,252,11411,00:00.0,NULL,24
914,10,Serbia,RS,,,44.02,21.01,12251,533,253,11465,00:00.0,NULL,21
915,10,Serbia,RS,,,44.02,21.01,12310,545,254,11511,00:00.0,NULL,12
916,10,Serbia,RS,,,44.02,21.01,12367,551,255,11561,00:00.0,NULL,6
917,10,Serbia,RS,,,44.02,21.01,12426,546,256,11624,00:00.0,NULL,-5
918,10,Serbia,RS,,,44.02,21.01,12522,568,257,11697,00:00.0,NULL,22
919,10,Serbia,RS,,,44.02,21.01,12616,589,258,11769,00:00.0,NULL,21
920,10,Serbia,RS,,,44.02,21.01,12709,628,259,11822,00:00.0,NULL,39
921,10,Serbia,RS,,,44.02,21.01,12803,654,260,11889,00:00.0,NULL,26
922,10,Serbia,RS,,,44.02,21.01,12894,686,261,11947,00:00.0,NULL,32
923,10,Serbia,RS,,,44.02,21.01,12990,731,262,11997,00:00.0,NULL,45
924,10,Serbia,RS,,,44.02,21.01,13092,775,263,12054,00:00.0,NULL,44
925,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,-775
926,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
927,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
928,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
929,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
930,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
931,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
932,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
933,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
934,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
935,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
936,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
937,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
938,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
939,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
940,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
941,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
942,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
943,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
944,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
945,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
946,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
947,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
948,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
949,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
950,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
